time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU,MTS FG,MTS BG,RAM,EMC,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp AUX,Temp CPU,Temp GPU,Temp thermal,power cur,power avg
2021-11-05 13:20:41.435393,"21 days, 0:25:44.800000",OFF,MODE_10W_DESKTOP,92,14,26,16,OFF,OFF,5,0,0,2715148,2715148,454,150,OFF,OFF,OFF,0.0,43.0,42.5,44.0,43.0,43.05,4647,4412
2021-11-05 13:20:41.958375,"21 days, 0:25:45.320000",OFF,MODE_10W_DESKTOP,17,54,15,15,OFF,OFF,0,0,0,2802460,2802460,454,150,OFF,OFF,OFF,0.0,43.0,42.0,44.5,43.0,43.05,4484,4415
2021-11-05 13:20:42.466508,"21 days, 0:25:45.830000",OFF,MODE_10W_DESKTOP,15,52,11,10,OFF,OFF,12,0,0,2911528,2911528,454,150,OFF,OFF,OFF,0.0,42.5,42.5,44.5,43.0,43.1,4321,4411
2021-11-05 13:20:42.984237,"21 days, 0:25:46.350000",OFF,MODE_10W_DESKTOP,19,90,18,21,OFF,OFF,12,0,0,3052340,3052340,454,150,OFF,OFF,OFF,0.0,43.0,42.5,44.5,43.0,43.1,4443,4412
2021-11-05 13:20:43.501897,"21 days, 0:25:46.870000",OFF,MODE_10W_DESKTOP,10,88,17,21,OFF,OFF,37,0,0,3190676,3190676,454,150,OFF,OFF,OFF,0.0,43.0,42.5,44.5,43.5,43.05,4606,4419
2021-11-05 13:20:44.024766,"21 days, 0:25:47.390000",OFF,MODE_10W_DESKTOP,78,6,14,4,OFF,OFF,29,0,0,3227324,3227324,454,150,OFF,OFF,OFF,0.0,43.0,42.5,44.5,43.0,43.05,4566,4424
2021-11-05 13:20:44.534013,"21 days, 0:25:47.900000",OFF,MODE_10W_DESKTOP,80,18,16,7,OFF,OFF,0,1,1,3340848,3340848,454,150,OFF,OFF,OFF,0.0,43.0,42.5,44.0,43.0,43.05,4402,4423
2021-11-05 13:20:45.045354,"21 days, 0:25:48.410000",OFF,MODE_10W_DESKTOP,86,27,28,21,OFF,OFF,0,0,0,3450856,3450856,454,150,OFF,OFF,OFF,0.0,43.0,42.0,44.5,43.0,43.1,4484,4425
2021-11-05 13:20:45.559419,"21 days, 0:25:48.920000",OFF,MODE_10W_DESKTOP,88,25,18,20,OFF,OFF,15,0,0,3630808,3630808,454,150,OFF,OFF,OFF,0.0,43.0,42.5,44.5,43.0,43.1,4688,4433
2021-11-05 13:20:46.077552,"21 days, 0:25:49.440000",OFF,MODE_10W_DESKTOP,92,10,6,7,OFF,OFF,18,1,1,3818968,3818968,454,150,OFF,OFF,OFF,0.0,43.0,42.5,44.5,43.0,43.25,4525,4436
2021-11-05 13:20:46.585968,"21 days, 0:25:49.950000",OFF,MODE_10W_DESKTOP,22,94,17,13,OFF,OFF,15,0,0,4037180,4037180,454,150,OFF,OFF,OFF,0.0,43.0,42.5,44.5,43.5,43.25,4484,4437
2021-11-05 13:20:47.100348,"21 days, 0:25:50.460000",OFF,MODE_10W_DESKTOP,13,96,20,20,OFF,OFF,10,0,0,4192892,4192892,454,150,OFF,OFF,OFF,0.0,43.0,42.5,44.5,43.0,43.25,4566,4441
2021-11-05 13:20:47.650316,"21 days, 0:25:51.010000",OFF,MODE_10W_DESKTOP,33,38,25,17,OFF,OFF,0,0,0,4264188,4264188,454,150,OFF,OFF,OFF,0.0,43.0,42.0,45.0,43.5,43.25,5634,4473
2021-11-05 13:20:48.173124,"21 days, 0:25:51.540000",OFF,MODE_10W_DESKTOP,98,83,91,90,OFF,OFF,0,4,4,4595424,4595424,454,150,OFF,OFF,OFF,0.0,43.0,42.5,45.5,43.5,43.7,6533,4527
2021-11-05 13:20:48.671841,"21 days, 0:25:52.040000",OFF,MODE_10W_DESKTOP,100,100,100,100,OFF,OFF,0,5,5,4799756,4799756,454,150,OFF,OFF,OFF,0.0,43.0,42.5,45.5,43.5,43.7,6900,4588
2021-11-05 13:20:49.208086,"21 days, 0:25:52.570000",OFF,MODE_10W_DESKTOP,88,74,66,100,OFF,OFF,99,2,2,6341132,6341132,454,150,OFF,OFF,OFF,0.0,43.5,43.0,45.5,44.5,43.7,8125,4676
2021-11-05 13:20:49.724657,"21 days, 0:25:53.090000",OFF,MODE_10W_DESKTOP,17,30,22,29,OFF,OFF,99,0,0,6310004,6310004,454,150,OFF,OFF,OFF,0.0,44.0,43.0,45.0,45.0,43.7,9023,4782
2021-11-05 13:20:50.242102,"21 days, 0:25:53.610000",OFF,MODE_10W_DESKTOP,9,9,5,0,OFF,OFF,99,0,0,6309092,6309092,454,150,OFF,OFF,OFF,0.0,44.0,43.0,45.0,45.0,44.05,8574,4873
2021-11-05 13:20:50.758850,"21 days, 0:25:54.120000",OFF,MODE_10W_DESKTOP,15,12,13,13,OFF,OFF,99,0,0,6308924,6308924,454,150,OFF,OFF,OFF,0.0,44.0,43.0,44.5,45.5,44.05,8615,4960
2021-11-05 13:20:51.269434,"21 days, 0:25:54.630000",OFF,MODE_10W_DESKTOP,16,17,14,16,OFF,OFF,99,0,0,6308524,6308524,454,150,OFF,OFF,OFF,0.0,44.0,43.0,45.0,45.0,44.2,8615,5043
2021-11-05 13:20:51.785768,"21 days, 0:25:55.150000",OFF,MODE_10W_DESKTOP,12,11,6,10,OFF,OFF,99,0,0,6309820,6309820,454,150,OFF,OFF,OFF,0.0,44.0,43.0,45.0,45.5,44.2,8452,5119
2021-11-05 13:20:52.299413,"21 days, 0:25:55.660000",OFF,MODE_10W_DESKTOP,5,4,5,6,OFF,OFF,99,0,0,6308564,6308564,454,150,OFF,OFF,OFF,0.0,44.0,43.0,45.0,45.5,44.2,8003,5181
2021-11-05 13:20:52.814130,"21 days, 0:25:56.180000",OFF,MODE_10W_DESKTOP,18,17,19,14,OFF,OFF,99,0,0,6308920,6308920,454,150,OFF,OFF,OFF,0.0,44.5,43.0,45.0,45.5,44.35,8288,5247
2021-11-05 13:20:53.326069,"21 days, 0:25:56.690000",OFF,MODE_10W_DESKTOP,12,8,15,23,OFF,OFF,99,0,0,6308768,6308768,454,150,OFF,OFF,OFF,0.0,44.0,43.0,45.0,45.5,44.35,8983,5325
2021-11-05 13:20:53.842879,"21 days, 0:25:57.210000",OFF,MODE_10W_DESKTOP,11,5,9,6,OFF,OFF,99,0,0,6309292,6309292,454,150,OFF,OFF,OFF,0.0,44.5,43.0,45.5,45.5,44.35,8493,5390
2021-11-05 13:20:54.352579,"21 days, 0:25:57.720000",OFF,MODE_10W_DESKTOP,9,57,16,8,OFF,OFF,8,0,0,6320444,6320444,454,150,OFF,OFF,OFF,0.0,44.5,43.0,45.5,44.5,44.35,6655,5415
2021-11-05 13:20:55.457188,"21 days, 0:25:58.830000",OFF,MODE_10W_DESKTOP,71,70,49,81,OFF,OFF,3,2,2,6774188,6774188,474,150,OFF,OFF,OFF,0.0,44.0,43.0,46.0,45.0,44.6,8288,5471
2021-11-05 13:20:56.496522,"21 days, 0:25:59.860000",OFF,MODE_10W_DESKTOP,99,100,99,100,OFF,OFF,0,5,5,6945328,6945328,621,150,OFF,OFF,OFF,0.0,44.5,43.5,46.5,45.5,44.35,8942,5538
2021-11-05 13:20:56.960214,"21 days, 0:26:00.330000",OFF,MODE_10W_DESKTOP,67,61,85,56,OFF,OFF,99,3,3,6885244,6885244,661,150,OFF,OFF,OFF,0.0,44.5,43.5,46.0,46.0,45.3,11147,5644
2021-11-05 13:20:57.475801,"21 days, 0:26:00.840000",OFF,MODE_10W_DESKTOP,43,12,32,53,OFF,OFF,99,0,0,6890932,6890932,661,150,OFF,OFF,OFF,0.0,44.5,43.5,46.0,46.0,45.3,10697,5737
2021-11-05 13:20:57.990937,"21 days, 0:26:01.360000",OFF,MODE_10W_DESKTOP,5,3,5,3,OFF,OFF,99,0,0,6889920,6889920,661,150,OFF,OFF,OFF,0.0,44.5,43.5,45.5,46.0,44.85,8942,5796
2021-11-05 13:20:58.511173,"21 days, 0:26:01.880000",OFF,MODE_10W_DESKTOP,14,11,10,15,OFF,OFF,99,0,0,6890076,6890076,661,150,OFF,OFF,OFF,0.0,44.5,43.5,46.0,46.0,44.85,8452,5843
2021-11-05 13:20:59.024707,"21 days, 0:26:02.390000",OFF,MODE_10W_DESKTOP,15,19,20,13,OFF,OFF,99,0,0,6890012,6890012,661,150,OFF,OFF,OFF,0.0,45.0,43.5,46.0,46.0,44.85,8411,5888
2021-11-05 13:20:59.539836,"21 days, 0:26:02.900000",OFF,MODE_10W_DESKTOP,10,7,9,13,OFF,OFF,99,0,0,6891632,6891632,661,150,OFF,OFF,OFF,0.0,45.0,43.5,46.0,46.5,44.85,8778,5938
2021-11-05 13:21:00.052348,"21 days, 0:26:03.420000",OFF,MODE_10W_DESKTOP,13,7,6,7,OFF,OFF,99,0,0,6890616,6890616,661,150,OFF,OFF,OFF,0.0,45.0,43.5,46.0,46.5,44.85,8656,5984
2021-11-05 13:21:00.563205,"21 days, 0:26:03.930000",OFF,MODE_10W_DESKTOP,28,23,23,15,OFF,OFF,13,1,1,6553064,6553064,661,150,OFF,OFF,OFF,0.0,45.0,43.5,46.0,45.5,45.15,7921,6016
2021-11-05 13:21:01.076251,"21 days, 0:26:04.440000",OFF,MODE_10W_DESKTOP,26,66,52,15,OFF,OFF,5,0,0,6730132,6730132,661,150,OFF,OFF,OFF,0.0,44.5,43.5,46.0,45.0,45.15,6083,6017
2021-11-05 13:21:01.598066,"21 days, 0:26:04.960000",OFF,MODE_10W_DESKTOP,70,45,62,15,OFF,OFF,0,0,0,6888152,6888152,671,150,OFF,OFF,OFF,0.0,44.5,44.0,46.5,45.0,45.05,5553,6010
2021-11-05 13:21:02.105327,"21 days, 0:26:05.470000",OFF,MODE_10W_DESKTOP,61,56,22,18,OFF,OFF,0,2,2,6890492,6890492,671,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,45.0,45.05,5022,5994
2021-11-05 13:21:02.617988,"21 days, 0:26:05.980000",OFF,MODE_10W_DESKTOP,51,57,65,70,OFF,OFF,0,2,2,6614792,6614792,671,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,45.0,45.05,5430,5985
2021-11-05 13:21:03.133076,"21 days, 0:26:06.500000",OFF,MODE_10W_DESKTOP,19,20,8,100,OFF,OFF,0,0,0,6701316,6701316,671,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,45.0,45.05,5185,5973
2021-11-05 13:21:03.646360,"21 days, 0:26:07.010000",OFF,MODE_10W_DESKTOP,19,19,18,100,OFF,OFF,0,0,0,6683820,6683820,673,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,45.0,44.9,4899,5957
2021-11-05 13:21:04.157744,"21 days, 0:26:07.520000",OFF,MODE_10W_DESKTOP,24,29,9,100,OFF,OFF,0,0,0,6698148,6698148,673,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,45.0,44.9,4736,5939
2021-11-05 13:21:04.667288,"21 days, 0:26:08.030000",OFF,MODE_10W_DESKTOP,28,65,23,62,OFF,OFF,0,1,1,6712284,6712284,673,150,OFF,OFF,OFF,0.0,44.5,44.0,46.5,45.0,44.9,4859,5923
2021-11-05 13:21:05.182585,"21 days, 0:26:08.550000",OFF,MODE_10W_DESKTOP,23,35,68,42,OFF,OFF,0,0,0,6742040,6742040,673,150,OFF,OFF,OFF,0.0,44.5,44.0,46.5,45.0,45.05,4899,5908
2021-11-05 13:21:05.697230,"21 days, 0:26:09.060000",OFF,MODE_10W_DESKTOP,15,5,15,100,OFF,OFF,0,0,0,6760876,6760876,673,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,44.5,45.05,4606,5889
2021-11-05 13:21:06.212122,"21 days, 0:26:09.580000",OFF,MODE_10W_DESKTOP,31,26,25,95,OFF,OFF,0,1,1,6378068,6378068,611,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,44.5,45.05,4729,5873
2021-11-05 13:21:06.724064,"21 days, 0:26:10.090000",OFF,MODE_10W_DESKTOP,25,18,18,94,OFF,OFF,0,0,0,6330220,6330220,589,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,45.0,45.05,4647,5856
2021-11-05 13:21:07.240379,"21 days, 0:26:10.600000",OFF,MODE_10W_DESKTOP,15,13,12,80,OFF,OFF,0,0,0,6164332,6164332,586,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,45.0,44.75,4443,5837
2021-11-05 13:21:07.749656,"21 days, 0:26:11.110000",OFF,MODE_10W_DESKTOP,38,3,29,23,OFF,OFF,0,0,0,3684008,3684008,499,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,45.0,44.75,4280,5815
2021-11-05 13:21:08.268245,"21 days, 0:26:11.630000",OFF,MODE_10W_DESKTOP,50,21,48,19,OFF,OFF,0,1,1,682636,682636,467,150,OFF,OFF,OFF,0.0,44.5,44.0,45.5,44.5,44.75,4239,5794
2021-11-05 13:21:08.779766,"21 days, 0:26:12.140000",OFF,MODE_10W_DESKTOP,17,19,12,19,OFF,OFF,0,0,0,682260,682260,467,150,OFF,OFF,OFF,0.0,44.5,44.0,46.0,44.5,44.75,3669,5766
